xueqiu | 雪球
1. 英伟达 [URL:https://xueqiu.com/s/NVDA]
2. SanDisk [URL:https://xueqiu.com/s/SNDK]
3. 特斯拉 [URL:https://xueqiu.com/s/TSLA]
4. 谷歌A [URL:https://xueqiu.com/s/GOOGL]
5. 阿里巴巴 [URL:https://xueqiu.com/s/BABA]
6. 美光科技 [URL:https://xueqiu.com/s/MU]
7. AMD [URL:https://xueqiu.com/s/AMD]
8. 小米集团-W [URL:https://xueqiu.com/s/01810]
9. 中概互联网指数ETF-KraneShares [URL:https://xueqiu.com/s/KWEB]
10. 谷歌C [URL:https://xueqiu.com/s/GOOG]
11. 拼多多 [URL:https://xueqiu.com/s/PDD]
12. 阿特斯太阳能 [URL:https://xueqiu.com/s/CSIQ]
13. 中际旭创 [URL:https://xueqiu.com/s/SZ300308]
14. 纳指100ETF-Invesco [URL:https://xueqiu.com/s/QQQ]
15. 小鹏汽车 [URL:https://xueqiu.com/s/XPEV]
16. Vor Biopharma [URL:https://xueqiu.com/s/VOR]
17. Meta [URL:https://xueqiu.com/s/META]
18. 苹果 [URL:https://xueqiu.com/s/AAPL]
19. Circle [URL:https://xueqiu.com/s/CRCL]
20. 微软 [URL:https://xueqiu.com/s/MSFT]
21. 多氟多 [URL:https://xueqiu.com/s/SZ002407]
22. 九牧王 [URL:https://xueqiu.com/s/SH601566]
23. 甲骨文 [URL:https://xueqiu.com/s/ORCL]
24. Palantir [URL:https://xueqiu.com/s/PLTR]
25. 合富中国 [URL:https://xueqiu.com/s/SH603122]
26. 蔚来 [URL:https://xueqiu.com/s/NIO]
27. 蓝色光标 [URL:https://xueqiu.com/s/SZ300058]
28. 东芯股份 [URL:https://xueqiu.com/s/SH688110]
29. 盛新锂能 [URL:https://xueqiu.com/s/SZ002240]
30. 英特尔 [URL:https://xueqiu.com/s/INTC]

