xueqiu | 雪球
1. 英伟达 [URL:https://xueqiu.com/s/NVDA]
2. 谷歌A [URL:https://xueqiu.com/s/GOOGL]
3. 谷歌C [URL:https://xueqiu.com/s/GOOG]
4. 小米集团-W [URL:https://xueqiu.com/s/01810]
5. 阿里巴巴 [URL:https://xueqiu.com/s/BABA]
6. 特斯拉 [URL:https://xueqiu.com/s/TSLA]
7. 中金公司 [URL:https://xueqiu.com/s/SH601995]
8. SanDisk [URL:https://xueqiu.com/s/SNDK]
9. 蓝色光标 [URL:https://xueqiu.com/s/SZ300058]
10. 小鹏汽车 [URL:https://xueqiu.com/s/XPEV]
11. 淳中科技 [URL:https://xueqiu.com/s/SH603516]
12. 拼多多 [URL:https://xueqiu.com/s/PDD]
13. 美光科技 [URL:https://xueqiu.com/s/MU]
14. 中概互联网指数ETF-KraneShares [URL:https://xueqiu.com/s/KWEB]
15. Sigma Lithium [URL:https://xueqiu.com/s/SGML]
16. 南大光电 [URL:https://xueqiu.com/s/SZ300346]
17. Circle [URL:https://xueqiu.com/s/CRCL]
18. 彤程新材 [URL:https://xueqiu.com/s/SH603650]
19. 腾景科技 [URL:https://xueqiu.com/s/SH688195]
20. 理想汽车 [URL:https://xueqiu.com/s/LI]
21. 东兴证券 [URL:https://xueqiu.com/s/SH601198]
22. 孚日股份 [URL:https://xueqiu.com/s/SZ002083]
23. 多氟多 [URL:https://xueqiu.com/s/SZ002407]
24. 礼来 [URL:https://xueqiu.com/s/LLY]
25. 苹果 [URL:https://xueqiu.com/s/AAPL]
26. 上海电力 [URL:https://xueqiu.com/s/SH600021]
27. 阿里巴巴-W [URL:https://xueqiu.com/s/09988]
28. 博通 [URL:https://xueqiu.com/s/AVGO]
29. Meta [URL:https://xueqiu.com/s/META]
30. Lumentum控股 [URL:https://xueqiu.com/s/LITE]

