xueqiu | 雪球
1. 英伟达 [URL:https://xueqiu.com/s/NVDA]
2. 英特尔 [URL:https://xueqiu.com/s/INTC]
3. 美团-W [URL:https://xueqiu.com/s/03690]
4. 谷歌A [URL:https://xueqiu.com/s/GOOGL]
5. SanDisk [URL:https://xueqiu.com/s/SNDK]
6. 阿里巴巴 [URL:https://xueqiu.com/s/BABA]
7. Circle [URL:https://xueqiu.com/s/CRCL]
8. 特斯拉 [URL:https://xueqiu.com/s/TSLA]
9. 襄阳轴承 [URL:https://xueqiu.com/s/SZ000678]
10. 光启技术 [URL:https://xueqiu.com/s/SZ002625]
11. 霸王茶姬 [URL:https://xueqiu.com/s/CHA]
12. 万科A [URL:https://xueqiu.com/s/SZ000002]
13. 兴业银锡 [URL:https://xueqiu.com/s/SZ000426]
14. 淳中科技 [URL:https://xueqiu.com/s/SH603516]
15. 上海电力 [URL:https://xueqiu.com/s/SH600021]
16. 美光科技 [URL:https://xueqiu.com/s/MU]
17. 索菲亚 [URL:https://xueqiu.com/s/SZ002572]
18. 东芯股份 [URL:https://xueqiu.com/s/SH688110]
19. 紫金矿业 [URL:https://xueqiu.com/s/SH601899]
20. 谷歌C [URL:https://xueqiu.com/s/GOOG]
21. 众生药业 [URL:https://xueqiu.com/s/SZ002317]
22. Meta [URL:https://xueqiu.com/s/META]
23. 平潭发展 [URL:https://xueqiu.com/s/SZ000592]
24. 中概互联网指数ETF-KraneShares [URL:https://xueqiu.com/s/KWEB]
25. 蓝色光标 [URL:https://xueqiu.com/s/SZ300058]
26. 新易盛 [URL:https://xueqiu.com/s/SZ300502]
27. 中际旭创 [URL:https://xueqiu.com/s/SZ300308]
28. 拼多多 [URL:https://xueqiu.com/s/PDD]
29. 乾照光电 [URL:https://xueqiu.com/s/SZ300102]
30. 阿里巴巴-W [URL:https://xueqiu.com/s/09988]

