xueqiu | 雪球
1. 英伟达 [URL:https://xueqiu.com/s/NVDA]
2. 阿里巴巴 [URL:https://xueqiu.com/s/BABA]
3. 拼多多 [URL:https://xueqiu.com/s/PDD]
4. SanDisk [URL:https://xueqiu.com/s/SNDK]
5. 小米集团-W [URL:https://xueqiu.com/s/01810]
6. 特斯拉 [URL:https://xueqiu.com/s/TSLA]
7. 百度 [URL:https://xueqiu.com/s/BIDU]
8. 谷歌A [URL:https://xueqiu.com/s/GOOGL]
9. 美光科技 [URL:https://xueqiu.com/s/MU]
10. 蓝色光标 [URL:https://xueqiu.com/s/SZ300058]
11. 亚马逊 [URL:https://xueqiu.com/s/AMZN]
12. 孚日股份 [URL:https://xueqiu.com/s/SZ002083]
13. 微软 [URL:https://xueqiu.com/s/MSFT]
14. 小鹏汽车 [URL:https://xueqiu.com/s/XPEV]
15. 多氟多 [URL:https://xueqiu.com/s/SZ002407]
16. 上海电力 [URL:https://xueqiu.com/s/SH600021]
17. 东芯股份 [URL:https://xueqiu.com/s/SH688110]
18. 中概互联网指数ETF-KraneShares [URL:https://xueqiu.com/s/KWEB]
19. Meta [URL:https://xueqiu.com/s/META]
20. 美国铝业 [URL:https://xueqiu.com/s/AA]
21. 阳光电源 [URL:https://xueqiu.com/s/SZ300274]
22. 谷歌C [URL:https://xueqiu.com/s/GOOG]
23. AMD [URL:https://xueqiu.com/s/AMD]
24. 华胜天成 [URL:https://xueqiu.com/s/SH600410]
25. 赣锋锂业 [URL:https://xueqiu.com/s/SZ002460]
26. 中矿资源 [URL:https://xueqiu.com/s/SZ002738]
27. Nebius Group [URL:https://xueqiu.com/s/NBIS]
28. 阿特斯太阳能 [URL:https://xueqiu.com/s/CSIQ]
29. 众生药业 [URL:https://xueqiu.com/s/SZ002317]
30. 心动公司 [URL:https://xueqiu.com/s/02400]

