xueqiu | 雪球
1. 英伟达 [URL:https://xueqiu.com/s/NVDA]
2. Vor Biopharma [URL:https://xueqiu.com/s/VOR]
3. 小鹏汽车 [URL:https://xueqiu.com/s/XPEV]
4. 特斯拉 [URL:https://xueqiu.com/s/TSLA]
5. 阿里巴巴 [URL:https://xueqiu.com/s/BABA]
6. 苹果 [URL:https://xueqiu.com/s/AAPL]
7. CoreWeave [URL:https://xueqiu.com/s/CRWV]
8. SanDisk [URL:https://xueqiu.com/s/SNDK]
9. AMD [URL:https://xueqiu.com/s/AMD]
10. Applovin [URL:https://xueqiu.com/s/APP]
11. 阿特斯太阳能 [URL:https://xueqiu.com/s/CSIQ]
12. Nebius Group [URL:https://xueqiu.com/s/NBIS]
13. 美光科技 [URL:https://xueqiu.com/s/MU]
14. 特变电工 [URL:https://xueqiu.com/s/SH600089]
15. 中国中免 [URL:https://xueqiu.com/s/SH601888]
16. 上海电力 [URL:https://xueqiu.com/s/SH600021]
17. 天际股份 [URL:https://xueqiu.com/s/SZ002759]
18. 荣昌生物 [URL:https://xueqiu.com/s/09995]
19. 小米集团-W [URL:https://xueqiu.com/s/01810]
20. 淳中科技 [URL:https://xueqiu.com/s/SH603516]
21. 赛力斯 [URL:https://xueqiu.com/s/SH601127]
22. 泡泡玛特 [URL:https://xueqiu.com/s/09992]
23. 贵州茅台 [URL:https://xueqiu.com/s/SH600519]
24. 阳光电源 [URL:https://xueqiu.com/s/SZ300274]
25. Meta [URL:https://xueqiu.com/s/META]
26. 腾讯控股 [URL:https://xueqiu.com/s/00700]
27. 香农芯创 [URL:https://xueqiu.com/s/SZ300475]
28. 阿特斯 [URL:https://xueqiu.com/s/SH688472]
29. 海科新源 [URL:https://xueqiu.com/s/SZ301292]
30. 多氟多 [URL:https://xueqiu.com/s/SZ002407]

